medicamento,descripcion,peso,presentacion,forma_farmacologica,marca,precio,max_price,precio descontado,descuento,promotion,fuente,scrapping_day,detail_url
exforge,Exforge 5 mg/ 320 mg Oral 28 Comprimidos,5 mg,28,comprimidos,,1777.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-5-mg-320-mg-oral-28-comprimidos.html
exforge,Exforge 10 mg/ 160 mg Oral 28 Comprimidos,10 mg,28,comprimidos,,1610.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-10-mg-160-mg-oral-28-comprimidos.html
exforge,Exforge 10 mg/ 320 mg Oral 14 Comprimidos,10 mg,14,comprimidos,,970.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-10-mg-320-mg-oral-14-comprimidos.html
exforge,Exforge 5 mg/ 160 mg Oral 14 Comprimidos,5 mg,14,comprimidos,,755.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-5-mg-160-mg-oral-14-comprimidos.html
exforge,Exforge 5 mg /160 mg Oral 28 Comprimidos,5 mg,28,comprimidos,,1385.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-5-mg-160-mg-oral-28-comprimidos.html
exforge,Exforge HCT 10 mg/ 320 mg/ 25 mg Oral 28 Comprimidos,10 mg,28,comprimidos,,1908.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-hct-10-mg-320-mg-25-mg-oral-28-comprimidos.html
exforge,Exforge HCT 5 mg/ 12.5 mg/ 160 mg Oral 14 Comprimidos,5 mg,14,comprimidos,,854.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-hct-5-mg-12-5-mg-160-mg-oral-14-comprimidos.html
exforge,Exforge HCT 5 mg/ 160 mg/ 12.5 mg Oral 28 Comprimidos,5 mg,28,comprimidos,,1494.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/exforge-hct-5-mg-160-mg-12-5-mg-oral-28-comprimidos.html
aprovasc,Aprovasc 300 mg /5 mg Oral 14 Tabs,300 mg,14,tab,,1183.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-300-mg-5-mg-oral-14-tabs.html
aprovasc,Aprovasc 300 mg /10 mg Oral 14 Tabs,300 mg,14,tab,,1331.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-300-mg-10-mg-oral-14-tabs.html
aprovasc,Aprovasc 150 mg /10 mg Oral 28 Tabs,150 mg,28,tab,,2063.00,,1753.55,15.0%,Acumula 3 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-150-mg-10-mg-oral-28-tabs.html
aprovasc,Aprovasc 150 mg /5 mg Oral 14 Tabs,150 mg,14,tab,,1023.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-150-mg-5-mg-oral-14-tabs.html
aprovasc,Aprovasc 150 mg /5 mg Oral 28 Tabs,150 mg,28,tab,,1822.00,,1548.70,15.0%,Acumula 3 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-150-mg-5-mg-oral-28-tabs.html
aprovasc,Aprovasc 300 mg /10 mg Oral 28 Tabs,300 mg,28,tab,,2243.00,,1906.55,15.0%,Acumula 3 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-300-mg-10-mg-oral-28-tabs.html
aprovasc,Aprovasc 300 mg /5 mg Oral 28 Tabs,300 mg,28,tab,,2231.00,,1784.80,20.0%,Acumula 3 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/aprovasc-300-mg-5-mg-oral-28-tabs.html
bicartial,Bicartial 2.5mg/ 50 mg Oral 14 Caps,2.5mg,,,,663.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/bicartial-2-5mg-50-mg-oral-14-caps.html
bicartial,Bicartial  5 mg/ 100 mg 30 Oral Caps,5 mg,,,,1123.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/bicartial-5-mg-100-mg-30-oral-caps.html
bicartial,Bicartial 2.5 mg/ 50 mg Oral 30 Caps,2.5 mg,,,,1090.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/bicartial-2-5-mg-50-mg-oral-30-caps.html
bicartial,Bicartial 5 mg/ 100 mg Oral 14 Caps,5 mg,,,,746.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/bicartial-5-mg-100-mg-oral-14-caps.html
duoalmetec,Duoalmetec 40 mg/ 5mg Oral 14 Tabs,40 mg,14,tab,,694.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/duoalmetec-40-mg-5mg-oral-14-tabs.html
duoalmetec,Duoalmetec 20 mg/ 5mg Oral 14 Tabs,20 mg,14,tab,,814.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/duoalmetec-20-mg-5mg-oral-14-tabs.html
duoalmetec,Duoalmetec 20 mg/ 5mg Oral 28 Tabs,20 mg,28,tab,,1764.00,,,,Acumula 2 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/duoalmetec-20-mg-5mg-oral-28-tabs.html
duoalmetec,Duoalmetec 40 mg/ 5mg Oral 28 Tabs,40 mg,28,tab,,1734.00,,,,Acumula 2 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/duoalmetec-40-mg-5mg-oral-28-tabs.html
duoalmetec,Duoalmetec 40 mg/ 10 mg Oral 14 Tabs,40 mg,14,tab,,950.00,,,,Acumula 2 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/duoalmetec-40-mg-10-mg-oral-14-tabs.html
maxopress,Maxopress 40 mg/ 5mg Oral 14 Tabs,40 mg,14,tab,,899.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/maxopress-40-mg-5mg-oral-14-tabs.html
maxopress,Maxopress 40mg/ 10 mg Oral 14 Tabs,40mg,14,tab,,916.00,,,,Acumula 3 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/maxopress-40mg-10-mg-oral-14-tabs.html
pradaxar,Pradaxar 150 mg Oral 30 Capsulas1+,150 mg,30,capsulas,,2134.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-150-mg-oral-30-capsulas1.html
pradaxar,Pradaxar 110 mg Oral 30 cápsulas,110 mg,30,capsulas,,1654.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-110-mg-oral-30-capsulas.html
pradaxar,Pradaxar 75 mg Oral 30 Capsulas1+1,75 mg,30,capsulas,,2132.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-75-mg-oral-30-capsulas1-1.html
pradaxar,Pradaxar 150 mg 60 cápsulas,150 mg,60,capsulas,,2990.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-150-mg-60-capsulas.html
pradaxar,Pradaxar 75 mg Oral 30 cápsulas,75 mg,30,capsulas,,1940.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-75-mg-oral-30-capsulas.html
pradaxar,Pradaxar 110 mg Oral 30 Capsulas1+1,110 mg,30,capsulas,,2104.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-110-mg-oral-30-capsulas1-1.html
pradaxar,Pradaxar 150 mg Oral 30 cápsulas,150 mg,30,capsulas,,1766.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/pradaxar-150-mg-oral-30-capsulas.html
pradaxar,Clexane 40 mg con 2 jeringas,40 mg,2,jeringas,,2114.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-40-mg-con-2-jeringas.html
pradaxar,Clexane 20 mg con 2 jeringas,20 mg,2,jeringas,,1198.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-20-mg-con-2-jeringas.html
pradaxar,Clexane 80 mg con 2 jeringas,80 mg,2,jeringas,,2937.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-80-mg-con-2-jeringas.html
xarelto,Xarelto 20 mg con 14comprimdos,20 mg,,,,1355.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-20-mg-con-14comprimdos.html
xarelto,Xarelto 20 mg Oral 28 comprimidos,20 mg,28,comprimidos,,2575.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-20-mg-oral-28-comprimidos.html
xarelto,Xarelto 10 mg Oral 10 comprimidos,10 mg,10,comprimidos,,1440.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-10-mg-oral-10-comprimidos.html
xarelto,Xarelto 2.5 mg con 28 comprimidos,2.5 mg,28,comprimidos,,1430.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-2-5-mg-con-28-comprimidos.html
xarelto,Xarelto 10 mg Oral 30 tabletas,10 mg,30,tabletas,,2565.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-10-mg-oral-30-tabletas.html
xarelto,Xarelto 15 mg con 14 comprimdos,15 mg,,,,1450.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-15-mg-con-14-comprimdos.html
xarelto,Xarelto 15 mg Oral 28 comprimidos,15 mg,28,comprimidos,,2623.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/xarelto-15-mg-oral-28-comprimidos.html
xarelto,Clexane 40 mg con 2 jeringas,40 mg,2,jeringas,,2114.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-40-mg-con-2-jeringas.html
xarelto,Clexane 20 mg con 2 jeringas,20 mg,2,jeringas,,1198.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-20-mg-con-2-jeringas.html
xarelto,Clexane 80 mg con 2 jeringas,80 mg,2,jeringas,,2937.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-80-mg-con-2-jeringas.html
elicuis,Elicuis 2.5 mg Oral 20 tabletas,2.5 mg,20,tabletas,,886.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/elicuis-2-5-mg-oral-20-tabletas.html
elicuis,Elicuis 5 mg Oral 60 tabletas,5 mg,60,tabletas,,2544.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/elicuis-5-mg-oral-60-tabletas.html
elicuis,Elicuis 5 mg Oral 20 tabletas,5 mg,20,tabletas,,886.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/elicuis-5-mg-oral-20-tabletas.html
elicuis,Elicuis 2.5 mg Oral 60 tabletas,2.5 mg,60,tabletas,,2544.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/elicuis-2-5-mg-oral-60-tabletas.html
clexane,Clexane 40 mg con 2 jeringas,40 mg,2,jeringas,,2114.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-40-mg-con-2-jeringas.html
clexane,Clexane 20 mg con 2 jeringas,20 mg,2,jeringas,,1198.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-20-mg-con-2-jeringas.html
clexane,Clexane 60 mg con 2 jeringas,60 mg,2,jeringas,,2945.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-60-mg-con-2-jeringas.html
clexane,Clexane 80 mg con 2 jeringas,80 mg,2,jeringas,,2937.00,,,,,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/clexane-80-mg-con-2-jeringas.html
sintrom,Sintrom 4 mg 30 tabletas,4 mg,30,tabletas,,462.00,,,,Acumula 5 y llevate 1 gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/sintrom-4-mg-30-tabletas.html
sintrom,Acenocumarol 4 mg Oral Adulto 20 tabletas Marca del Ahorro,4 mg,20,tabletas,,82.00,,,,Acumula 3 y llevate uno gratis,Farmacias Del Ahorro,02/10/2024,https://www.fahorro.com/acenocumarol-4-mg-oral-adulto-20-tabletas-marca-del-ahorro.html
kitoscell,"kitoscell gel, 10 gr.",10 gr,,gel,kitoscell,$286.28,$430.50,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-10gr-gel-1161423
kitoscell,"kitoscell gel, 30 gr.",30 gr,,gel,kitoscell,$790.68,"$1,189.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-30gr-gel-1161431
kitoscell,"kitoscell lp 600 mg, 90 tabletas.",600 mg,90,tabletas,kitoscell,"$10,241.00","$15,400.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-lp-600-mg-90-tabletas-1197754
kitoscell,"kitoscell-q gel, 40 gr.",40 gr,,gel,kitoscell,"$1,034.99","$1,379.99",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-q-gel-40-gr-1197711
kitoscell,"kitoscell gel, 90 gr.",90 gr,,gel,kitoscell,"$2,164.50","$2,886.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-gel-90-gr-1253123
kitoscell,"kitoscell-q gel, 10 gr.",10 gr,,gel,kitoscell,$325.50,$434.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-q-gel-10-gr-1200135
kitoscell,"kitoscell gel, 3.5 gr.",3.5 gr,,gel,kitoscell,$134.62,$179.50,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-gel-35-gr-1325388
kitoscell,"kitoscell-q gel, 3.5 gr.",3.5 gr,,gel,kitoscell,$143.62,$191.50,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/kitoscell-q-gel-35-gr-1357379
seretide,"seretide diskus polvo 50mcg/500mcg, 60 dosis.",50mcg/500mcg,60,dosis,seretide,$999.89,"$1,503.59",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seretide-diskus-polvo-50mcg-500mcg-60-dosis-946877
seretide,"seretide diskus polvo 50mcg/100mcg, 60 dosis.",50mcg/100mcg,60,dosis,seretide,$843.76,"$1,268.81",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seretide-diskus-polvo-50mcg-100mcg-60-dosis-872962
seretide,"seretide diskus polvo 50mcg/250mcg, 60 dosis.",50mcg/250mcg,60,dosis,seretide,$858.46,"$1,310.62",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seretide-diskus-polvo-50mcg-250mcg-60-dosis-884685
seretide,"seretide evohaler 25mcg/125mcg, 12 gr 120 dosis.",25mcg/125mcg,120,dosis,seretide,$843.76,"$1,268.81",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seretide-evohaler-25mcg-125mcg-12gr-120-dosis-1029967
seretide,"seretide evohaler 25mcg/250mcg, 12 gr 120 dosis.",25mcg/250mcg,120,dosis,seretide,$965.00,"$1,429.63",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seretide-evohaler-25mcg-250mcg-12gr-120-dosis-1029975
seretide,"seretide evohaler 25mcg/50mcg, 12 gr 120 dosis.",25mcg/50mcg,120,dosis,seretide,$774.20,"$1,181.98",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seretide-evohaler-25mcg-50mcg-12gr-120-dosis-1029959
pulmicort,"pulmicort 0.125mg/ml suspensión para nebulización 5 ampolletas, 2 ml c/u.",2 ml,5,ampolletas,pulmicort,$306.00,$510.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/pulmicort-0125mg-ml-suspension-para-nebulizacion-5-ampolletas-2-ml-c-u-875600
pulmicort,"pulmicort turbuhaler 100 mcg polvo para inhalación, 200 dosis.",100 mcg,200,dosis,pulmicort,$772.20,"$1,188.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/pulmicort-turbuhaler-100-mcg-polvo-para-inhalacion-200-dosis-614335
pulmicort,"pulmicort 0.250mg/ml suspensión para nebulización 5 ampolletas, 2 ml c/u.",2 ml,5,ampolletas,pulmicort,$420.53,$701.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/pulmicort-0250mg-ml-suspension-para-nebulizacion-5-ampolletas-2-ml-c-u-875597
symbicort,"symbicort turbuhaler polvo 160mcg/4.5mcg, 60 dosis.",160mcg/4.5mcg,60,dosis,symbicort,$816.49,"$1,359.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/symbicort-turbuhaler-polvo-160mcg-45mcg-60-dosis-942197
symbicort,"symbicort turbuhaler polvo 80mcg/4.5mcg, 60 dosis.",80mcg/4.5mcg,60,dosis,symbicort,$692.05,"$1,154.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/symbicort-turbuhaler-polvo-80mcg-45mcg-60-dosis-942189
symbicort,"symbicort turbuhaler polvo 320mcg/9mcg, 60 dosis.",320mcg/9mcg,60,dosis,symbicort,$976.47,"$1,628.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/symbicort-turbuhaler-polvo-320mcg-9mcg-60-dosis-955760
vannair,"vannair 80mcg/4.5mcg, aerosol bucal dispositivo inhalador con 120 dosis.",80mcg,,aerosol,vannair,$805.07,"$1,342.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/vannair-80mcg-45mcg-aerosol-bucal-dispositivo-inhalador-con-120-dosis-1096591
vannair,"vannair 160mcg/4.5mcg, aerosol bucal dispositivo inhalador con 120 dosis.",160mcg,,aerosol,vannair,$904.95,"$1,509.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/vannair-160mcg-45mcg-aerosol-bucal-dispositivo-inhalador-con-120-dosis-1096605
relvare,"relvare polvo para inhalación 100mcg/25mcg, 30 dosis.",100mcg/25mcg,30,dosis,relvare,"$1,018.99","$1,476.80",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/relvare-polvo-para-inhalacion-100mcg-25mcg-30-dosis-1199463
relvare,"relvare polvo para inhalación 200mcg/25mcg, 30 dosis.",200mcg/25mcg,30,dosis,relvare,"$1,024.97","$1,485.47",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/relvare-polvo-para-inhalacion-200mcg-25mcg-30-dosis-1199471
combivent,"combivent respimat 1.68mg/8.77mg/1ml, cartucho 4.5 ml 120 dosis.",1.68mg/8.77mg,120,dosis,combivent,"$1,100.93","$1,680.81",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/combivent-respimat-168mg-877mg-1ml-cartucho-45ml-120-dosis-1119389
combivent,"combivent 0.5mg/2.5mg 10 ampolletas, 2.5 ml.",0.5mg/2.5mg,10,ampolletas,combivent,$542.64,$828.46,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/combivent-05mg-25mg-10-ampolletas-25ml-832707
ventolin,"Ventolin 100 mcg, 200 Dosis.",100 mcg,200,dosis,,$522.99,$786.45,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/ventolin-100mcg-200-dosis-y-dispositivo-inhalador-98701
atrovent,"atrovent 500mcg/2ml, 10 ampolletas.",500mcg/2ml,10,ampolletas,atrovent,"$1,095.15","$1,542.47",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/atrovent-500mcg-2ml-10-ampolletas-908452
atrovent,"atrovent suspensión aerosol, 10 ml (11.22gr).",10 ml,,suspension,atrovent,"$1,549.35","$2,295.33",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/atrovent-10ml-1122gr-suspension-aerosol-872580
atrovent,"atrovent 250mcg/ml, 20 ml.",250mcg,,,atrovent,"$1,026.42","$1,520.62",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/atrovent-250mcg-ml-20-ml-619337
vinza,"Vinza 0.5mg/2.5mg  Solución, 10 Ampolletas con 2.5 ml c/u.",0.5mg/2.5mg,10,ampolletas,,$231.28,$353.10,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/vinza-05mg-25mg-solucion-10-ampolletas-con-25-ml-c-u-1198580
spiriva,"spiriva 18 mcg, 30 cápsulas dispositivo dosificador.",18 mcg,30,capsulas,spiriva,"$1,611.49","$2,387.39",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/spiriva-18mcg-30-capsulas-dispositivo-dosificador-1084062
spiriva,"spiriva 18 mcg polvo, 30 cápsulas para inhalación.",18 mcg,30,capsulas,spiriva,"$1,587.73","$2,387.57",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/spiriva-18-mcg-polvo-30-capsulas-para-inhalacion-1084054
spiriva,"spiriva solución inhalación, 0.226mg/1ml.",0.226mg,,solucion,spiriva,"$1,490.74","$2,208.51",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/spiriva-solucion-inhalacion-0226mg-1ml-1135139
onbrize,"onbrize breezhaler 150 mcg, 30 cápsulas.",150 mcg,30,capsulas,onbrize,$781.82,"$1,158.25",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/onbrize-breezhaler-150-mcg-30-capsulas-1111957
onbrize,"onbrize breezhaler 300 mcg, 30 cápsulas.",300 mcg,30,capsulas,onbrize,$822.36,"$1,158.25",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/onbrize-breezhaler-300-mcg-30-capsulas-1111965
seebri,"Seebri Breezhaler 50 mcg, 30 Cápsulas.",50 mcg,30,capsulas,,$714.75,"$1,035.87",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/seebri-breezhaler-50-mcg-30-capsulas-1193287
spiolto,"Spiolto Respimat 0.226mg Cartucho 4 ml, 30 Dosis.",0.226mg,30,dosis,,"$1,580.07","$2,340.84",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/spiolto-respimat-0226mg-cartucho-4ml-30-dosis-1240668
ultibro,"Ultibro Breezhaler 110mcg/50mcg, 30 Cápsulas.",110mcg/50mcg,30,capsulas,,"$1,125.55","$1,667.48",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/ultibro-breezhaler-110mcg-50mcg-30-capsulas-1206788
anoro,"Anoro Dispositivo Inhalador 62.5mcg/25mcg, 30 Dosis.",62.5mcg/25mcg,30,dosis,,"$1,348.20","$1,953.92",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/anoro-dispositivo-inhalador-625mcg-25mcg-30-dosis-1233203
trimbow,"Trimbow Aerosol 100mcg/6mcg/12.5mcg, 120 Dosis.",100mcg/6mcg,120,dosis,,"$1,358.47","$2,074.00",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/trimbow-aerosol-100mcg-6mcg-125mcg-120-dosis-1299212
trelegy,"trelegy 100mcg/62.5mcg/25mcg polvo para inhalación, 30 dosis.",100mcg/62.5mcg,30,dosis,trelegy,"$1,383.93","$2,005.70",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/trelegy-100mcg-625mcg-25mcg-polvo-para-inhalacion-30-dosis-1301128
trelegy,"trelegy 200mcg/62.5mcg/25mcg polvo para inhalación, 30 dosis.",200mcg/62.5mcg,30,dosis,trelegy,"$1,353.84","$2,005.69",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/trelegy-200mcg-625mcg-25mcg-polvo-para-inhalacion-30-dosis-1402510
macrodantina,"macrodantina 50 mg, 40 cápsulas.",50 mg,40,capsulas,macrodantina,"$1,177.74","$1,798.07",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/macrodantina-50-mg-40-capsulas-142425
macrodantina,"macrodantina 100 mg, 40 cápsulas.",100 mg,40,capsulas,macrodantina,"$1,208.31","$1,844.75",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/macrodantina-100-mg-40-capsulas-142433
mictasol,"Mictasol 400mg/100mg, 16 Tabletas.",400mg/100mg,16,tabletas,,$659.87,"$1,007.44",,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/mictasol-400mg-100mg-16-tabletas-1240927
fosfocil,"fosfocil 250mg/5ml suspensión, 60 ml.",250mg,,suspension,fosfocil,$226.10,$340.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-250mg-5ml-suspension-60-ml-145041
fosfocil,"fosfocil solución infantil inyectable, 0.5 gr.",0.5 gr,,solucion,fosfocil,$168.75,$250.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-solucion-infantil-inyectable-05-gr-145033
fosfocil,"fosfocil solución inyectable im adulto, 1 gr.",1 gr,,solucion,fosfocil,$232.75,$350.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-solucion-inyectable-im-adulto-1-gr-145025
fosfocil,"fosfocil 500 mg, 12 cápsulas.",500 mg,12,capsulas,fosfocil,$373.35,$570.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-500-mg-12-capsulas-144967
fosfocil,"fosfocil 500 mg, 6 cápsulas.",500 mg,6,capsulas,fosfocil,$246.05,$370.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-500-mg-6-capsulas-145017
fosfocil,"fosfocil gu 3 gr, 1 sobre adulto granulado.",3 gr,1,sobre,fosfocil,$445.50,$660.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-gu-3-gr-1-sobre-adulto-granulado-922226
fosfocil,"fosfocil gu 2 gr, 1 sobre infantil granulado.",2 gr,1,sobre,fosfocil,$310.50,$460.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-gu-2-gr-1-sobre-infantil-granulado-936138
fosfocil,"fosfocil suspensión 250mg/5ml, 120 ml.",250mg,,suspension,fosfocil,$339.15,$510.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-suspension-250mg-5ml-120-ml-1075543
fosfocil,"fosfocil 1 gr solución inyectable intravenosa, 1 pz.",1 gr,1,solucion,fosfocil,$222.70,$340.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/fosfocil-1-gr-solucion-inyectable-intravenosa-1-pz-145050
vodelan,"Vodelan 500mg/100mg, 14 Tabletas.",500mg/100mg,14,tabletas,,$561.99,$858.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/vodelan-500mg-100mg-14-tabletas-1122878
bactrim,"bactrim 200mg/40mg/5ml, suspensión 100 ml.",200mg,,suspension,bactrim,$186.02,$284.00,,,,Farmacias Guadalajara,02/10/2024,http://www.farmaciasguadalajara.com/bactrim-200mg-40mg-5ml-suspension-100-ml-1305468
